c46,26.9,0.68,0.0,0.7190972750040681,0.0,0.0,-0.6949094250920214
c47,31.3,1.23,0.0,0.9666448182285028,0.0,0.0,0.2561206656870397
c48,31.28,0.93,0.0,0.9881213363678918,0.0,0.0,-0.1536757125069923
c49,34.48,-1.63,0.0,0.9998988344529618,0.0,0.0,0.014223953726323072
c50,33.67,-1.7,0.0,0.057825390260297434,0.0,0.0,-0.9983267121745488
c51,34.3,6.22,0.0,0.9997504677881222,0.0,0.0,0.022338356193573702
c52,33.82,6.35,0.0,0.008813798604795392,0.0,0.0,0.9999611577227158
c53,34.08,14.74,0.0,0.9999904807207344,0.0,0.0,0.004363309284746571
c54,33.23,15.23,0.0,0.010820830182076711,0.0,0.0,-0.9999414531032158
c55,33.8,18.69,0.0,0.9993999294372792,0.0,0.0,0.03463785560281715
c56,33.22,18.71,0.0,0.00017453292431360922,0.0,0.0,-0.9999999847691292
c57,33.96,22.4,0.0,0.999916596909834,0.0,0.0,0.012915077400324205
c58,33.2,22.33,0.0,0.006981260297961624,0.0,0.0,0.9999756307053947
c59,33.22,26.28,0.0,0.03463785560281728,0.0,0.0,-0.9993999294372792
c60,33.85,26.24,0.0,0.9998072404820648,0.0,0.0,0.0196336924606283
c61,-36.69,-1.14,0.0,0.01963369246062847,0.0,0.0,-0.9998072404820648
c62,-36.7,0.01,0.0,0.0011344637704521637,0.0,0.0,-0.9999993564957698
c63,-35.82,-0.79,0.0,0.9998072404820648,0.0,0.0,0.0196336924606283
c64,-35.85,-0.51,0.0,0.9991044632891464,0.0,0.0,0.042311599304526555
c65,-2.19,-0.17,0.0,0.8532778802795897,0.0,0.0,0.521456478553647
c66,-2.47,0.38,0.0,0.6930873625456359,0.0,0.0,0.7208535967029188
c67,0.34,-0.58,0.0,0.6930873625456359,0.0,0.0,0.7208535967029188
c68,0.04,0.19,0.0,0.678544377272018,0.0,0.0,0.7345594108528793
c69,33.75,0.92,0.0,0.7109222285813255,0.0,0.0,0.7032706341864144
